TIC,split,sector,camera,ccd,detector_x,detector_y,physics_nll,instrument_nll,physics_percentile,instrument_percentile,physics_rank,instrument_rank,physics_rank_all,instrument_rank_all,classification,physics_umap_1,physics_umap_2,instrument_umap_1,instrument_umap_2
261204048,train,1,4,2,1873.0602314553248,149.6850807202617,329.27576,185.1639,0.90875,0.43375,,,101,530,typical,1.5137091,3.9974446,6.589223,7.2668657
261204037,train,1,4,2,1868.2530464604577,149.7730468789489,218.43018,193.9434,0.505,0.475,,,516,486,typical,1.4639235,4.107774,6.65354,7.3783035
261156167,train,1,4,2,1856.7803779978171,150.476892149494,164.34102,131.00827,0.15,0.21875,,,860,752,typical,3.1169903,4.927041,6.0946283,7.140246
261156170,train,1,4,2,1854.1917874011217,142.8913875179058,244.19557,153.22855,0.655,0.31125,,,366,651,typical,2.4504187,9.5322075,5.3261786,6.449206
261156169,train,1,4,2,1856.6128382349573,146.96641749364304,253.89801,126.751,0.695,0.20375,,,326,767,typical,2.580818,9.498546,6.337139,7.5587993
261204023,train,1,4,2,1859.4500967148144,156.89174221351908,202.20331,163.72354,0.39875,0.36,,,628,606,typical,0.28764373,7.8168488,6.3601465,7.658123
261204022,train,1,4,2,1860.044897144816,158.7842772311679,213.10187,224.19974,0.46375,0.65375,,,558,325,typical,1.9059592,9.927299,6.3381605,7.744797
261204013,train,1,4,2,1855.8964725439064,158.2879898064386,205.90736,208.10576,0.42375,0.5675,,,601,404,typical,0.39446822,7.823052,6.180946,7.8950324
261204006,train,1,4,2,1854.8017553954855,162.3629018411018,238.69963,263.76172,0.62125,0.79375,,,399,184,typical,0.3155747,7.8848953,6.11832,7.934517
261204000,train,1,4,2,1850.3085292121148,164.63501539612528,203.27594,265.30142,0.405,0.7975,,,621,180,typical,0.57655907,8.687482,6.0869184,7.977722
261156130,train,1,4,2,1848.669893772848,162.17901046952832,202.29854,270.77313,0.40125,0.81875,,,626,160,typical,0.65788084,8.511927,6.0719795,7.980712
261156152,train,1,4,2,1849.3876066684516,151.3164500096827,535.7674,228.14238,0.98375,0.665,,,17,313,physics,4.5924635,5.8895173,6.1729035,7.9038396
261156135,train,1,4,2,1846.306290379087,156.4396944403642,220.29771,288.89218,0.5125,0.8525,,,508,131,typical,0.6247144,8.222078,6.05457,7.998226
261156137,train,1,4,2,1845.6599986694932,154.21191269132393,193.22945,172.79422,0.33875,0.39625,,,682,570,typical,0.63204885,8.481622,6.101571,7.957307
261156142,train,1,4,2,1846.9060960501336,153.88806697067585,211.28578,170.80223,0.4575,0.39,,,566,576,typical,0.746548,8.502685,6.0162077,8.027545
261156134,train,1,4,2,1841.2260937890308,151.1893149984885,199.2268,126.484535,0.3775,0.2025,,,648,768,typical,0.10491431,7.96901,4.4903026,7.7500167
392025690,train,1,4,2,1838.20227993677,151.81561476286512,166.65286,104.0623,0.165,0.1175,,,848,855,typical,-0.03603346,8.268546,4.474876,7.72969
261156118,train,1,4,2,1836.4748600798357,154.78897728635792,145.84709,198.26802,0.06,0.50875,,,945,457,typical,-0.13383362,8.475649,5.165055,8.422603
261156111,train,1,4,2,1836.8955739992273,159.11122093500006,157.58398,204.44527,0.10625,0.54375,,,902,424,typical,-0.1033507,8.333965,5.2205815,8.455091
392025890,train,1,4,2,1924.6476795415904,62.633002141323125,147.64143,255.20943,0.065,0.7725,,,940,209,typical,8.559151,7.2283993,-1.1150006,2.881755
392013348,train,1,4,2,1914.863356019236,59.415508175052615,135.57121,221.16689,0.02875,0.63875,,,974,340,typical,8.492649,7.131445,-0.37633777,2.5700257
392025878,train,1,4,2,1922.103994336922,66.05749609683966,141.37938,225.04921,0.05,0.65625,,,955,323,typical,8.642536,7.104024,-0.61108416,2.6630602
392013333,train,1,4,2,1909.5325718663355,68.50768757042233,160.31094,235.26039,0.1175,0.6925,,,891,284,typical,8.668054,6.207914,0.7894894,2.924764
392013345,train,1,4,2,1909.154163568307,54.46705510636436,151.17458,229.72888,0.08125,0.67125,,,927,306,typical,8.620672,7.220885,-0.49071506,2.651507
392013341,train,1,4,2,1908.551355317577,59.334484453706885,152.0106,203.68425,0.08375,0.535,,,925,431,typical,8.72771,7.0911756,-0.38520113,2.583929
261139750,train,1,4,2,1905.7490033964425,54.15987023788747,147.90488,219.66649,0.06625,0.6275,,,939,349,typical,8.307989,6.9400287,-0.4000195,2.5957274
261139746,train,1,4,2,1904.0074013510357,56.15417439357247,146.0605,223.40515,0.06125,0.64875,,,944,329,typical,8.635547,6.9550347,-0.49289587,2.6540432
392013328,train,1,4,2,1897.397911947488,64.23101174077576,179.30707,213.06181,0.2525,0.59625,,,766,379,typical,8.609641,6.1427565,1.2718935,3.224521
392025859,train,1,4,2,1911.5904208842849,71.79078556494287,168.87448,170.21649,0.18375,0.3875,,,832,579,typical,8.6440115,6.144496,0.8136207,2.9068398
261137346,train,1,4,2,1887.6810193989024,49.680417902098824,169.70113,204.71452,0.19125,0.54625,,,825,422,typical,8.864423,6.550733,1.3804294,3.2053423
261137332,train,1,4,2,1882.1871882522096,53.66635804031595,225.55629,194.83813,0.545,0.48125,,,480,481,typical,7.6554427,5.4644303,1.5251302,3.3059971
261139728,train,1,4,2,1891.7530305150428,57.89727929248606,164.2001,211.31761,0.14875,0.5875,,,861,386,typical,8.715549,6.226488,1.5913382,3.2261868
261139726,train,1,4,2,1888.131059754518,56.73267325940422,182.045,189.09647,0.2725,0.45375,,,745,511,typical,8.81054,6.18271,1.4960926,3.1484988
261139710,train,1,4,2,1886.6932085610424,63.558872827836616,293.9904,200.797,0.845,0.52,,,179,446,typical,8.562468,4.8267083,1.6275429,3.2622879
261139716,train,1,4,2,1885.676728881132,58.506772989255246,218.82967,210.86334,0.5075,0.58625,,,513,387,typical,5.7631893,9.154325,1.6073139,3.2920418
261139707,train,1,4,2,1880.279359140246,59.13256586500705,284.65714,189.73668,0.82125,0.45625,,,201,506,typical,7.248081,5.2039747,1.5200102,3.3665447
261137334,train,1,4,2,1879.3059348873655,49.42992950606468,204.91924,239.46758,0.41875,0.705,,,608,271,typical,7.388662,5.8029594,1.1936413,3.3351781
261137328,train,1,4,2,1881.067621061835,54.10888509364324,206.39804,198.81474,0.42625,0.51125,,,598,454,typical,8.346788,5.668491,1.5508418,3.314359
261137322,train,1,4,2,1873.185952163722,50.13918627849915,233.33842,220.39023,0.5875,0.635,,,434,343,typical,7.0815415,5.6651845,0.6803195,3.4423642
261137319,train,1,4,2,1872.7286868627511,51.219008159873376,264.27737,240.83913,0.75,0.7075,,,276,268,typical,8.208929,5.1694794,0.57103986,3.5045722
261137306,train,1,4,2,1863.389696863547,54.3502165715234,264.49457,180.44594,0.75125,0.42,,,275,544,typical,4.1317964,4.7982316,9.62057,3.9659553
724120058,train,1,4,2,1876.7047275037892,67.85295492750096,191.5282,82.7414,0.32625,0.05875,,,694,923,typical,0.23997974,5.6733756,9.434414,4.9077673
261139703,train,1,4,2,1880.6818095122703,63.38536531597893,322.23886,83.708786,0.89875,0.06375,,,114,919,typical,7.026818,4.8333683,1.7492095,3.293546
261139695,train,1,4,2,1874.9648022259723,68.86739703768419,265.75766,141.50577,0.75625,0.2575,,,271,710,typical,2.5573921,10.57932,9.58239,4.9349627
261139693,train,1,4,2,1874.7315655880889,69.89047396332421,240.49667,138.09119,0.63375,0.24125,,,389,729,typical,2.6939232,10.731275,9.536733,4.92843
261139684,train,1,4,2,1873.620222649508,76.25093563377325,216.61833,156.37645,0.4875,0.32375,,,533,640,typical,2.2043004,3.9325821,9.596043,4.960378
261137307,train,1,4,2,1867.9416338090607,60.006221437867865,231.57436,103.27759,0.57625,0.11375,,,446,858,typical,3.544414,4.5851173,9.692978,4.0301156
261137291,train,1,4,2,1862.0391473661437,68.04279602473497,266.97482,180.52016,0.75875,0.42125,,,268,543,typical,9.201909,4.2621245,9.8621855,4.5113215
392025828,train,1,4,2,1895.9785739608155,86.8452562451241,270.42343,234.01271,0.77125,0.6875,,,253,289,typical,2.8306065,3.633422,9.444077,4.122949
392025827,train,1,4,2,1893.837414175577,89.50871627413001,246.1881,270.54993,0.66,0.81625,,,361,162,typical,2.4472895,3.743867,9.488562,4.2893724
392013297,train,1,4,2,1891.888208249665,83.99167506155884,279.02048,287.03888,0.79875,0.85,,,223,134,typical,3.4155698,4.0648293,9.524068,3.7473536
392025816,train,1,4,2,1889.5030027220828,94.5579417948522,243.82437,233.70709,0.65,0.68375,,,370,293,typical,2.5056322,3.7386825,9.653545,4.9534574
392025814,train,1,4,2,1886.6872947040888,92.81489123795834,209.83664,243.79384,0.44875,0.71875,,,577,258,typical,2.7370083,3.5354366,9.648926,4.91581
392013292,train,1,4,2,1883.920980372442,80.3132313181746,243.80757,208.04741,0.64875,0.565,,,371,406,typical,4.1714473,3.9862235,9.488224,4.0708456
392013276,train,1,4,2,1878.12671138158,85.09282279087526,521.57666,196.11882,0.98125,0.49625,,,19,468,physics,4.5505233,5.7831273,9.617015,4.7869663
392013277,train,1,4,2,1880.0549063535211,86.98006002280651,224.54715,201.26134,0.535,0.525,,,489,442,typical,1.7491958,3.8312452,9.625854,4.282588
261139673,train,1,4,2,1869.9201276193576,84.78088132277266,215.71973,196.26675,0.48,0.4975,,,540,467,typical,1.9425788,3.8553421,9.70119,4.392904
392025811,train,1,4,2,1889.1454544520743,99.8658427784704,240.85236,270.61868,0.6375,0.8175,,,386,161,typical,1.8375007,3.7158513,9.726175,5.149878
392025804,train,1,4,2,1882.1737914270689,100.07541713294044,201.74095,246.62569,0.39625,0.7275,,,631,250,typical,1.4643801,3.8889513,9.741432,5.317155
392025799,train,1,4,2,1877.0130945875517,102.32953401815548,154.72308,207.6519,0.095,0.56125,,,913,410,typical,1.0760031,4.4322476,9.803107,5.755703
392013245,train,1,4,2,1864.1667963500745,98.45132778281966,175.21663,194.36911,0.22125,0.47875,,,796,483,typical,1.1879059,4.2267804,9.64452,5.888514
392013250,train,1,4,2,1861.9414233033615,93.97829299510218,173.80261,216.21928,0.2125,0.60875,,,804,367,typical,1.0101953,4.3581243,9.789406,5.6583753
392013232,train,1,4,2,1856.7094540948751,102.27228357836464,135.17336,152.56659,0.02625,0.30625,,,976,655,typical,1.2125256,4.5860667,8.898371,6.544807
261139663,train,1,4,2,1865.322373409735,84.73630113408505,220.07356,219.72623,0.51125,0.63125,,,509,346,typical,1.483778,3.8971684,9.85977,5.4886327
261139655,train,1,4,2,1862.5372511338576,89.8466701384805,179.41289,219.04091,0.255,0.62,,,764,355,typical,1.2028551,4.13679,9.751031,5.7014093
261139658,train,1,4,2,1859.263480438756,84.17916694130338,204.97446,221.36562,0.42,0.64,,,607,339,typical,1.4876568,3.9320486,9.830785,5.627331
261137263,train,1,4,2,1849.475781992762,76.75600578593296,226.8565,209.43922,0.55125,0.57375,,,473,397,typical,0.8549718,5.455611,9.852374,5.0896363
261137269,train,1,4,2,1850.4676259705377,74.7497918604376,170.4713,211.66776,0.19625,0.58875,,,819,385,typical,3.2005796,4.8236337,9.834941,5.0645227
261139652,train,1,4,2,1851.948105114766,81.91810844812552,177.13644,181.32019,0.23875,0.42375,,,782,540,typical,1.5430083,4.003642,9.690655,5.685534
261139640,train,1,4,2,1853.4155444627484,92.82216124639454,208.65016,202.26056,0.44,0.52875,,,584,439,typical,1.3045319,4.0048366,9.7477665,5.851184
261139643,train,1,4,2,1850.9106891446863,88.39585527894415,191.70935,195.4765,0.33,0.4875,,,691,475,typical,2.0599906,3.9895403,9.636231,5.70811
261139636,train,1,4,2,1851.497060982122,91.76686957997116,208.44073,159.909,0.4375,0.3425,,,586,623,typical,1.4664698,3.8781693,9.558223,5.858314
261139623,train,1,4,2,1844.1256443022935,90.72015831923794,225.47534,109.33846,0.54125,0.13875,,,483,830,typical,0.8554173,5.7269077,9.671527,5.979724
261139628,train,1,4,2,1844.921115065996,88.46885043569583,214.44652,171.78783,0.47,0.3925,,,550,574,typical,0.94474554,5.611494,9.634583,5.771647
261137233,train,1,4,2,1833.2100825225152,87.20075647103795,193.14989,102.42384,0.3375,0.11,,,683,861,typical,3.576159,5.1289883,9.948737,4.541883
261108743,train,1,4,2,1858.3921413953665,44.25066892537351,314.41327,213.27448,0.88875,0.59875,,,129,377,typical,4.7025576,5.422982,7.1574717,3.3365695
261108738,train,1,4,2,1860.6753181762692,50.49396865841205,225.7708,184.73756,0.5475,0.43,,,478,533,typical,3.8873372,4.7202687,7.175131,3.2591736
261108731,train,1,4,2,1857.1832047863277,51.821002125863174,235.26036,202.6464,0.6025,0.53,,,420,437,typical,3.8568015,4.811645,7.2630634,3.436121
261108725,train,1,4,2,1853.520171706992,48.057376441223184,281.74542,244.83873,0.81125,0.7225,,,209,254,typical,3.8157675,5.1768365,7.245267,3.2923183
261108732,train,1,4,2,1855.098630008096,48.07742939774586,271.27896,335.5035,0.77875,0.9125,,,245,74,typical,2.4704251,10.528316,7.2287803,3.3542817
261108717,train,1,4,2,1849.503471710684,53.18703309772674,236.32794,115.14352,0.61125,0.1575,,,410,811,typical,3.4318805,4.4534435,9.311521,4.099254
261106420,train,1,4,2,1855.9839994536976,39.746121072355784,271.052,369.1064,0.775,0.9325,,,248,57,typical,4.804301,5.3761644,7.086716,3.1173408
261108741,train,1,4,2,1856.3397397617307,42.00906778522671,318.13422,266.15274,0.89375,0.8,,,122,178,typical,4.6274476,5.556559,7.194095,3.2907276
261106410,train,1,4,2,1852.6031884261956,39.37738385859193,311.47055,257.5216,0.88625,0.77875,,,131,200,typical,4.729282,5.4133973,7.1235833,3.1726093
261106400,train,1,4,2,1849.3600887881744,43.86762394170439,254.48209,237.1366,0.7,0.69875,,,321,277,typical,3.7718601,4.7253537,7.2134566,3.416257
261106385,train,1,4,2,1839.0049462977272,48.72822284532671,182.61806,223.89569,0.2775,0.6525,,,741,326,typical,1.0957861,4.992686,9.399287,4.323244
261137293,train,1,4,2,1856.983532233875,59.23152921350641,286.85736,187.16344,0.83,0.4425,,,194,521,typical,5.3366823,5.3381925,9.734899,4.1403894
261108710,train,1,4,2,1847.3208134721924,61.51085179445651,217.06598,269.66077,0.49,0.81375,,,530,165,typical,2.4837,4.021334,9.757292,4.383976
261106382,train,1,4,2,1836.8785583997112,52.90488392061687,225.09084,268.65048,0.53875,0.81125,,,485,167,typical,3.2529106,4.185998,9.599002,4.3989563
261108704,train,1,4,2,1840.4732535010305,56.78080611288054,200.90402,243.33978,0.3875,0.71625,,,638,260,typical,2.3029094,4.0462675,9.82092,4.243754
261108692,train,1,4,2,1835.800211442668,62.55443237083703,198.94148,309.85593,0.375,0.89,,,650,97,typical,2.211278,3.9175012,9.837086,4.3958945
261106365,train,1,4,2,1827.1082562916115,56.70119221242322,248.45923,433.09265,0.67375,0.96125,,,349,32,instrument,3.352886,4.2676477,9.623806,3.671911
261091736,train,1,4,2,1828.3982761966888,35.25166988988172,257.57748,141.33354,0.72,0.255,,,304,712,typical,3.6959915,5.0450263,8.482871,4.2339635
261091730,train,1,4,2,1828.857633341859,38.62673135798333,337.66006,164.72826,0.9175,0.365,,,92,602,typical,1.8328795,10.509057,9.073157,4.195127
261091732,train,1,4,2,1831.1312862217153,40.213941482638155,234.43777,145.99477,0.59375,0.27625,,,428,692,typical,3.5402565,4.731049,8.857854,4.123346
261091735,train,1,4,2,1829.0822435728371,36.98500873446161,166.40256,121.337204,0.16,0.175,,,852,794,typical,0.9476285,4.9975243,8.581074,4.195504
261091731,train,1,4,2,1831.3478278242017,41.44854987624381,203.33456,155.44415,0.40625,0.31875,,,620,645,typical,1.0854969,4.9695425,9.172431,4.164871
261106377,train,1,4,2,1830.424167390075,45.7521624666192,213.17545,193.90857,0.465,0.47375,,,557,487,typical,2.8336544,3.5391304,9.110204,4.1945143
261091723,train,1,4,2,1828.4745709794183,40.95143253662169,194.3873,146.38696,0.34375,0.28,,,677,687,typical,2.877593,3.5506737,9.020496,4.172618
261091712,train,1,4,2,1824.482586548772,43.45937919095368,230.22026,199.50821,0.57,0.5125,,,453,453,typical,3.1839795,3.9948575,9.137365,4.1020155
261091710,train,1,4,2,1823.522997237431,43.407060799922405,230.98357,200.09125,0.575,0.51625,,,447,449,typical,3.0607207,3.4863346,9.128194,4.1106157
261091722,train,1,4,2,1823.0224211820616,33.904439858396486,201.22728,104.47913,0.3925,0.12125,,,634,851,typical,3.4933176,3.3632157,8.419397,4.1848407
261089286,train,1,4,2,1815.782305282101,34.27284744114133,296.7621,188.49335,0.85625,0.45125,,,169,513,typical,3.4669957,3.4630241,8.541737,2.8915005
261091697,train,1,4,2,1814.399905495782,39.798689154646596,332.14557,267.3706,0.9125,0.80375,,,98,174,typical,3.9518955,4.1377597,8.616668,2.8696074
261091684,train,1,4,2,1815.8011442835657,51.66147730280287,242.42572,389.84784,0.64375,0.94,,,379,50,typical,3.1300595,3.4552658,9.502843,3.6083992
261106358,train,1,4,2,1822.393365798961,56.636391336890746,277.7978,365.7123,0.7925,0.93,,,228,59,typical,3.3975086,3.9176757,9.533643,3.5818422
261106345,train,1,4,2,1816.4215616931936,58.776477332938946,294.17084,426.75125,0.8475,0.96,,,177,33,instrument,4.4923,5.1173525,9.526593,3.5490663
261091672,train,1,4,2,1810.8313988237144,54.095358278689744,247.8918,282.32092,0.67125,0.83875,,,351,143,typical,3.5931442,3.4811718,9.532624,3.5664127
261091649,train,1,4,2,1795.4304280208842,52.65971321006187,397.9814,54.70342,0.95625,0.00625,,,41,993,physics,4.567275,5.7648892,7.063926,3.7608774
261108676,train,1,4,2,1831.0028650459465,71.90870701931848,224.34975,263.12344,0.53375,0.7925,,,491,185,typical,2.3764422,3.897439,9.696507,3.853516
261108665,train,1,4,2,1828.1447329676023,75.58392712712842,298.3042,281.18216,0.86,0.83625,,,164,145,typical,2.170798,10.706909,9.7402,3.9081304
261108673,train,1,4,2,1825.6296000446623,69.12629216202026,281.09146,301.88126,0.80875,0.8775,,,214,107,typical,3.3160539,4.0478344,9.619393,3.7121944
261106349,train,1,4,2,1823.2792221810337,64.87843524668615,292.56235,409.5585,0.84,0.9525,,,183,40,instrument,3.397462,3.939124,9.593853,3.6094263
261108658,train,1,4,2,1821.7477596745064,74.25901105935273,275.66806,286.74442,0.79125,0.8475,,,231,136,typical,3.3724954,4.122513,9.65625,3.7511308
261106323,train,1,4,2,1808.3303052677995,72.56744781316795,260.00845,232.92737,0.7275,0.68125,,,296,297,typical,2.4655056,10.809756,5.5655174,2.3661325
261137236,train,1,4,2,1833.235732443751,82.8623902414179,217.70525,100.90845,0.4975,0.10125,,,524,870,typical,1.1981401,5.552028,9.909143,4.537927
261108648,train,1,4,2,1822.3447993407665,85.17357550084338,278.3417,136.59949,0.79625,0.23875,,,225,733,typical,4.406151,5.161936,9.901915,4.102903
261108623,train,1,4,2,1809.2551172033695,84.16063288087582,207.57997,98.604965,0.4325,0.09625,,,591,875,typical,7.196464,5.2532473,5.6176534,2.373719
261106301,train,1,4,2,1800.9456817427638,82.20298392026064,208.40857,92.13376,0.43625,0.0775,,,587,897,typical,7.87655,7.1580334,5.457505,2.2855682
261106331,train,1,4,2,1808.1283935554625,62.79497074521242,280.5105,257.8911,0.8075,0.78,,,215,199,typical,3.621725,3.4423792,5.5343523,2.3536165
261106314,train,1,4,2,1804.8222202085033,73.72705928032248,257.12073,184.73997,0.715,0.43125,,,309,532,typical,7.0460505,4.839883,5.4490514,2.3616772
261106309,train,1,4,2,1800.6164792748737,72.04651785098687,299.74884,167.54112,0.86125,0.38,,,161,586,typical,7.331457,4.8337,5.5001764,2.2881393
261091621,train,1,4,2,1793.864229533478,69.9075725692362,199.7887,105.6011,0.37875,0.12375,,,647,849,typical,1.3144714,4.0256953,5.4100842,2.3890593
261091643,train,1,4,2,1799.3141816736936,61.65592127939231,300.78848,122.79793,0.8625,0.1775,,,159,790,typical,2.03646,3.5516114,5.5348644,2.4069517
724121099,train,1,4,2,1793.0094626852745,55.31920288739983,258.15082,115.572815,0.725,0.15875,,,300,809,typical,1.3499146,9.182212,7.095663,3.7810187
261091635,train,1,4,2,1790.898174106567,55.79030011095887,304.99677,108.65945,0.86875,0.135,,,150,834,typical,2.7018967,10.86907,7.037331,3.7458203
261091632,train,1,4,2,1789.7718668151567,56.043953558604144,254.72339,101.35962,0.70125,0.10625,,,320,865,typical,4.35982,4.205321,7.047646,3.7677193
261091620,train,1,4,2,1787.4749651898023,61.3675226890284,234.92001,97.1884,0.59875,0.09,,,423,881,typical,3.4590604,4.036524,7.1003647,3.8899984
261091611,train,1,4,2,1781.4944312429848,63.955851525979746,310.5658,88.89349,0.88375,0.07375,,,133,903,typical,2.2662163,3.5977104,8.775507,6.0574327
261091614,train,1,4,2,1790.40043009309,73.51135832017017,142.9403,97.441,0.0525,0.09125,,,953,880,typical,0.36474797,6.0994973,8.1209545,7.0628204
261106275,train,1,4,2,1786.0090144431754,82.39353003675869,166.04921,162.63765,0.15875,0.3525,,,853,612,typical,0.5191606,6.8460207,7.6313,7.4253535
261091594,train,1,4,2,1777.6223265001372,72.13868093096632,176.43549,157.71509,0.2325,0.33125,,,787,634,typical,3.468221,5.029689,7.859847,7.222331
261091593,train,1,4,2,1777.5641193293711,74.02819180363825,143.34187,124.34959,0.05375,0.18875,,,952,779,typical,0.48025665,6.453698,7.80708,7.2628736
261091584,train,1,4,2,1774.9723162877694,77.43006425925851,158.73628,126.910126,0.1125,0.205,,,896,765,typical,0.51429445,6.525897,7.63805,7.3867397
392013228,train,1,4,2,1856.822569189188,108.14495100143183,164.01675,124.10169,0.1475,0.185,,,862,782,typical,0.7707992,5.7895145,8.527654,6.8724623
392013225,train,1,4,2,1852.6320260349169,108.27073496091772,120.13355,127.22149,0.00375,0.20625,,,998,764,typical,0.30158702,5.3538632,8.546598,6.8048816
392013224,train,1,4,2,1856.7351943155231,113.5023001143082,138.21838,125.48761,0.03625,0.195,,,966,774,typical,0.4791101,6.060862,8.406024,6.921071
392013214,train,1,4,2,1852.587380160887,112.59386770662891,126.06016,123.95627,0.0125,0.18375,,,990,783,typical,0.40520898,6.22932,8.405163,6.9060616
392013198,train,1,4,2,1840.096570244363,113.38631312025996,189.7858,115.03861,0.3175,0.155,,,702,813,typical,1.129628,7.8172684,7.5453167,7.2972817
392025758,train,1,4,2,1860.756329463473,122.2121824800787,124.58384,145.25224,0.01,0.2725,,,992,695,typical,0.39836428,6.4322333,7.369777,7.4105663
392025751,train,1,4,2,1855.8528447046183,121.33647608499744,131.24213,124.82222,0.02125,0.19375,,,983,775,typical,0.48785797,6.657489,7.338604,7.422986
392013203,train,1,4,2,1851.127439341852,121.51522576573676,175.70316,201.02426,0.225,0.5225,,,793,444,typical,1.1704937,7.91879,6.743414,7.5135345
392025739,train,1,4,2,1855.6536815713964,129.27442249069682,203.85211,167.03539,0.41,0.3775,,,616,589,typical,1.2171868,9.427242,6.5150533,7.478739
392025734,train,1,4,2,1850.7034992272104,128.74346068620258,272.13635,146.2911,0.78125,0.27875,,,243,688,typical,2.036806,9.182066,6.47183,7.4760876
392013199,train,1,4,2,1846.1132442930568,119.29236923725452,211.6621,174.8737,0.4625,0.4025,,,561,561,typical,1.0943898,7.8698826,7.1384063,7.3958607
392013182,train,1,4,2,1838.455696842491,127.28275553403869,359.8246,221.57343,0.94375,0.6425,,,60,337,typical,4.7739105,9.778854,4.016694,6.38999
261139617,train,1,4,2,1845.5294710598455,104.514567372356,115.69896,136.01657,0.00125,0.23625,,,1000,735,typical,0.3110049,5.5161624,8.429779,6.900867
261139614,train,1,4,2,1843.523064971375,106.22152765213804,119.85418,138.49416,0.0025,0.245,,,999,724,typical,0.26199195,5.5464897,7.894217,7.1928167
261139606,train,1,4,2,1839.919533984347,105.69501706262228,129.30505,154.51865,0.01875,0.315,,,985,648,typical,0.30592173,5.8030386,7.7557325,7.271848
261139613,train,1,4,2,1838.4057330982196,100.52276127033883,124.56662,143.08398,0.00875,0.265,,,993,701,typical,0.2535194,5.6020575,7.6913815,7.3466516
261139592,train,1,4,2,1829.975320471528,104.50238902444435,181.31796,140.0724,0.26875,0.25375,,,748,715,typical,1.368808,8.233771,3.9229395,6.4125147
261139587,train,1,4,2,1826.8789486016371,106.1298348310174,179.33936,241.91423,0.25375,0.71125,,,765,265,typical,2.6996615,9.208893,3.9057567,6.2234488
261137193,train,1,4,2,1814.4137807688908,104.09906318730503,240.16801,309.6379,0.63,0.88875,,,392,98,typical,5.7213383,9.690626,3.7002223,5.968958
261139574,train,1,4,2,1828.732402742006,119.6402460446587,334.3458,310.9299,0.91625,0.89375,,,93,92,typical,5.1775913,9.611003,3.831257,6.2026496
261139576,train,1,4,2,1827.3573433123893,117.13953951499548,573.52405,325.25906,0.9875,0.9,,,13,85,physics,5.091502,9.737815,3.7757454,6.1419597
261139567,train,1,4,2,1820.9768768219992,117.86421443946696,286.77316,411.35907,0.82875,0.955,,,195,38,instrument,3.2698877,9.824934,3.694577,6.051225
261139563,train,1,4,2,1818.9404562416112,117.4601789724306,309.80502,449.66757,0.88125,0.96625,,,137,28,instrument,5.030885,5.4500394,3.6746628,6.1066856
261139569,train,1,4,2,1824.217683357172,121.08052922128792,470.94092,298.2703,0.975,0.86875,,,25,116,physics,5.0540767,9.622183,3.7575278,6.111775
261139556,train,1,4,2,1821.579748305048,125.18549876926572,339.9781,156.12418,0.9225,0.3225,,,86,642,typical,5.3555517,9.654745,3.703539,6.119276
261139557,train,1,4,2,1814.924139324671,116.14749512626092,262.0357,272.44287,0.7375,0.8225,,,287,157,typical,5.7460537,9.718783,3.6280184,6.1432943
261139535,train,1,4,2,1804.5898822136503,122.67091632987427,247.10312,116.1946,0.66375,0.16375,,,358,805,typical,6.103994,9.586817,3.0891984,6.1732283
392025721,train,1,4,2,1846.7109326922912,138.30615704725815,315.1157,385.81064,0.89125,0.93875,,,127,51,typical,2.66092,9.348811,3.9950418,6.385299
392025714,train,1,4,2,1845.8752137080032,140.18621527265788,271.10394,433.90454,0.77625,0.9625,,,247,31,instrument,2.4802997,9.402576,3.998005,6.378803
392025709,train,1,4,2,1839.5968438255231,138.5697185882418,345.01587,457.1267,0.92875,0.9675,,,78,27,instrument,4.8571143,9.759737,3.9761121,6.3465548
392025710,train,1,4,2,1839.6737408319495,138.00307226563666,318.92657,471.21732,0.895,0.9725,,,121,23,instrument,4.7991047,9.766556,3.978624,6.3113904
392025699,train,1,4,2,1839.375646597924,146.96059453176005,220.95103,270.9241,0.52,0.82,,,502,159,typical,5.316529,5.7745824,3.9623399,6.413488
392025700,train,1,4,2,1837.700227160074,144.30370754142857,491.76935,361.30908,0.97625,0.92625,,,24,62,physics,4.914604,9.7646885,3.9320037,6.329069
392013173,train,1,4,2,1836.2007823036563,134.24453132956316,436.3681,466.73526,0.9675,0.97,,,31,25,both,4.9139543,9.769591,3.967393,6.337471
392013164,train,1,4,2,1832.133446453228,137.44196246203322,439.84537,530.04297,0.97125,0.9825,,,28,15,both,5.224616,9.74455,3.8639216,6.2874026
392013166,train,1,4,2,1828.1502483959173,131.06857024151657,271.26468,177.55685,0.7775,0.41375,,,246,551,typical,2.9859645,10.081678,3.7990556,6.31033
392013158,train,1,4,2,1827.5220612001483,140.38504086449677,343.37097,230.19365,0.925,0.6725,,,82,305,typical,5.5647902,9.699428,3.4990528,6.299999
392013147,train,1,4,2,1821.5970790642232,138.39979101149018,306.41162,232.90755,0.87375,0.68,,,144,298,typical,5.8625426,9.654608,3.0134583,6.088044
392013131,train,1,4,2,1816.06897409338,141.10788344825613,309.0249,272.8439,0.8775,0.82375,,,140,156,typical,5.21433,5.467565,3.0046115,6.106058
392025683,train,1,4,2,1833.9756327612793,150.91571442468677,140.45038,106.54585,0.04375,0.13,,,960,841,typical,-0.23014651,8.33351,4.426488,7.703479
