row,TIC,split,sector,camera,ccd,detector_x,detector_y,moment_nll,moment_percentile,moment_anomaly,physics_nll,instrument_nll,physics_percentile,instrument_percentile,classification
1741,261106280,train,1,4,2,1796.1286531560388,92.58671748188472,150.83429,0.0875,False,177.75053,145.96019,0.24,0.275,typical
1744,261108581,train,1,4,2,1790.9438999646602,101.64427291584104,245.82545,0.31125,False,188.37479,151.40752,0.31,0.30375,typical
1746,261106260,train,1,4,2,1781.8562516728248,99.45180043750901,232.47452,0.28125,False,207.11053,350.19138,0.43125,0.91875,typical
1748,261137167,train,1,4,2,1801.2241317887292,107.71324380254272,216.66745,0.2425,False,241.22824,48.187016,0.64,0.0025,typical
1756,261137152,train,1,4,2,1791.0927510948904,114.01874235775551,4064.198,0.99875,True,183.9451,81.49761,0.28375,0.055,typical
1761,261106254,train,1,4,2,1780.2333852594509,100.47796007899754,220.20042,0.25125,False,232.43597,296.59988,0.5825,0.86625,typical
1762,261108568,train,1,4,2,1780.8752022283454,101.239349434829,174.73672,0.14125,False,180.63446,348.84842,0.2625,0.9175,typical
1764,261108556,train,1,4,2,1779.8865215687124,104.38975805544639,309.8169,0.45875,False,206.07437,292.46072,0.425,0.8575,typical
1765,261108546,train,1,4,2,1781.9721874196248,111.61160736810862,288.28482,0.40625,False,164.86679,215.76978,0.15375,0.60625,typical
1770,261106270,train,1,4,2,1780.6994423541323,86.89268041963459,144.24844,0.075,False,199.82204,190.47621,0.38,0.45875,typical
1774,261106240,train,1,4,2,1768.7403252398476,96.24826110406791,173.82895,0.13875,False,215.76204,149.72926,0.48125,0.2925,typical
1775,261091564,train,1,4,2,1767.3281314277804,87.08248603772044,917.978,0.89375,False,286.92618,205.7668,0.83125,0.55375,typical
1776,261091566,train,1,4,2,1769.1069907586643,87.92623212919982,2842.4058,0.99625,True,140.57895,151.80077,0.04625,0.305,typical
1781,261106231,train,1,4,2,1768.3221686718086,103.00621834725372,135.55818,0.0525,False,167.25517,190.86281,0.16875,0.4625,typical
1785,261106213,train,1,4,2,1759.781646861248,108.15207967928251,403.87775,0.6075,False,178.89566,72.79504,0.25,0.04,typical
1787,261106212,train,1,4,2,1760.1461682408756,108.89225457569978,188.35126,0.17,False,185.47467,56.703632,0.29125,0.00875,typical
1789,724122387,train,1,4,2,1757.4875100481916,108.194480488675,597.7858,0.81,False,145.65674,61.340187,0.0575,0.01375,typical
1793,261091544,train,1,4,2,1756.586358535935,97.43927780841584,141.17764,0.0675,False,157.91629,124.550934,0.11,0.19,typical
1794,261091539,train,1,4,2,1754.5422262906097,100.61788905262712,139.89343,0.065,False,149.25739,84.77891,0.075,0.06875,typical
1795,261091538,train,1,4,2,1748.8362704222902,95.53514078742865,196.67679,0.1975,False,196.09145,114.47274,0.3575,0.15375,typical
1799,261091533,train,1,4,2,1751.8848591620226,102.60102480049862,132.41687,0.045,False,142.35054,87.86407,0.05125,0.0725,typical
1801,261106195,train,1,4,2,1753.8899715959149,106.94942414498547,874.9903,0.88375,False,127.98663,63.137665,0.015,0.01875,typical
